step,i,j
140,10,2
140,10,5
140,10,6
140,10,8
140,10,9
140,10,12
140,10,13
140,10,14
140,12,4
140,12,5
140,12,9
140,12,10
140,13,4
140,13,10
140,14,4
140,14,10
141,1,3
141,1,4
141,1,10
141,1,11
141,2,4
141,2,5
141,2,9
141,2,10
141,3,1
141,3,4
141,3,6
141,3,8
141,3,10
141,3,13
141,4,1
141,4,2
141,4,3
141,4,5
141,4,6
141,4,8
141,4,9
141,4,11
141,4,12
141,4,13
141,5,2
141,5,4
141,5,6
141,5,8
141,5,10
141,5,12
141,6,3
141,6,4
141,6,5
141,6,9
141,6,10
141,6,11
141,8,3
141,8,4
141,8,5
141,8,9
141,8,10
141,8,11
141,9,2
141,9,4
141,9,6
141,9,8
141,9,10
141,9,12
141,10,1
141,10,2
141,10,3
141,10,5
141,10,6
141,10,8
141,10,9
141,10,11
141,10,12
141,10,13
141,11,1
141,11,4
141,11,6
141,11,8
141,11,10
141,11,13
141,12,4
141,12,5
141,12,9
141,12,10
141,13,3
141,13,4
141,13,10
141,13,11
142,1,3
142,1,4
142,1,5
142,1,9
142,1,10
142,1,11
142,3,1
142,3,6
142,3,8
142,3,13
142,4,1
142,4,6
142,4,8
142,4,13
142,5,1
142,5,6
142,5,8
142,5,13
142,6,3
142,6,4
142,6,5
142,6,9
142,6,10
142,6,11
142,8,3
142,8,4
142,8,5
142,8,9
142,8,10
142,8,11
142,9,1
142,9,6
142,9,8
142,9,13
142,10,1
142,10,6
142,10,8
142,10,13
142,11,1
142,11,6
142,11,8
142,11,13
142,13,3
142,13,4
142,13,5
142,13,9
142,13,10
142,13,11
143,0,4
143,0,10
143,1,4
143,1,10
143,2,4
143,2,5
143,2,9
143,2,10
143,4,0
143,4,1
143,4,2
143,4,5
143,4,6
143,4,8
143,4,9
143,4,12
143,4,13
143,4,14
143,5,2
143,5,4
143,5,6
143,5,8
143,5,10
143,5,12
143,6,4
143,6,5
143,6,9
143,6,10
143,8,4
143,8,5
143,8,9
143,8,10
143,9,2
143,9,4
143,9,6
143,9,8
143,9,10
143,9,12
143,10,0
143,10,1
143,10,2
143,10,5
143,10,6
143,10,8
143,10,9
143,10,12
143,10,13
143,10,14
143,12,4
143,12,5
143,12,9
143,12,10
143,13,4
143,13,10
143,14,4
143,14,10
144,1,3
144,1,4
144,1,10
144,1,11
144,2,4
144,2,5
144,2,9
144,2,10
144,3,1
144,3,4
144,3,6
144,3,8
144,3,10
144,3,13
144,4,1
144,4,2
144,4,3
144,4,5
144,4,6
144,4,8
144,4,9
144,4,11
144,4,12
144,4,13
144,5,2
144,5,4
144,5,6
144,5,8
144,5,10
144,5,12
144,6,3
144,6,4
144,6,5
144,6,9
144,6,10
144,6,11
144,8,3
144,8,4
144,8,5
144,8,9
144,8,10
144,8,11
144,9,2
144,9,4
144,9,6
144,9,8
144,9,10
144,9,12
144,10,1
144,10,2
144,10,3
144,10,5
144,10,6
144,10,8
144,10,9
144,10,11
144,10,12
144,10,13
144,11,1
144,11,4
144,11,6
144,11,8
144,11,10
144,11,13
144,12,4
144,12,5
144,12,9
144,12,10
144,13,3
144,13,4
144,13,10
144,13,11
145,1,3
145,1,4
145,1,5
145,1,9
145,1,10
145,1,11
145,3,1
145,3,6
145,3,8
145,3,13
145,4,1
145,4,6
145,4,8
145,4,13
145,5,1
145,5,6
145,5,8
145,5,13
145,6,3
145,6,4
145,6,5
145,6,9
145,6,10
145,6,11
145,8,3
145,8,4
145,8,5
145,8,9
145,8,10
145,8,11
145,9,1
145,9,6
145,9,8
145,9,13
145,10,1
145,10,6
145,10,8
145,10,13
145,11,1
145,11,6
145,11,8
145,11,13
145,13,3
145,13,4
145,13,5
145,13,9
145,13,10
145,13,11
146,0,4
146,0,10
146,1,4
146,1,10
146,2,4
146,2,5
146,2,9
146,2,10
146,4,0
146,4,1
146,4,2
146,4,5
146,4,6
146,4,8
146,4,9
146,4,12
146,4,13
146,4,14
146,5,2
146,5,4
146,5,6
146,5,8
146,5,10
146,5,12
146,6,4
146,6,5
146,6,9
146,6,10
146,8,4
146,8,5
146,8,9
146,8,10
146,9,2
146,9,4
146,9,6
146,9,8
146,9,10
146,9,12
146,10,0
146,10,1
146,10,2
146,10,5
146,10,6
146,10,8
146,10,9
146,10,12
146,10,13
146,10,14
146,12,4
146,12,5
146,12,9
146,12,10
146,13,4
146,13,10
146,14,4
146,14,10
147,1,3
147,1,4
147,1,10
147,1,11
147,2,4
147,2,5
147,2,9
147,2,10
147,3,1
147,3,4
147,3,6
147,3,8
147,3,10
147,3,13
147,4,1
147,4,2
147,4,3
147,4,5
147,4,6
147,4,8
147,4,9
147,4,11
147,4,12
147,4,13
147,5,2
147,5,4
147,5,6
147,5,8
147,5,10
147,5,12
147,6,3
147,6,4
147,6,5
147,6,9
147,6,10
147,6,11
147,8,3
147,8,4
147,8,5
147,8,9
147,8,10
147,8,11
147,9,2
147,9,4
147,9,6
147,9,8
147,9,10
147,9,12
147,10,1
147,10,2
147,10,3
147,10,5
147,10,6
147,10,8
147,10,9
147,10,11
147,10,12
147,10,13
147,11,1
147,11,4
147,11,6
147,11,8
147,11,10
147,11,13
147,12,4
147,12,5
147,12,9
147,12,10
147,13,3
147,13,4
147,13,10
147,13,11
148,1,3
148,1,4
148,1,5
148,1,9
148,1,10
148,1,11
148,3,1
148,3,6
148,3,8
148,3,13
148,4,1
148,4,6
148,4,8
148,4,13
148,5,1
148,5,6
148,5,8
148,5,13
148,6,3
148,6,4
148,6,5
148,6,9
148,6,10
148,6,11
148,8,3
148,8,4
148,8,5
148,8,9
148,8,10
148,8,11
148,9,1
148,9,6
148,9,8
148,9,13
148,10,1
148,10,6
148,10,8
148,10,13
148,11,1
148,11,6
148,11,8
148,11,13
148,13,3
148,13,4
148,13,5
148,13,9
148,13,10
148,13,11
149,0,4
149,0,10
149,1,4
149,1,10
149,2,4
149,2,5
149,2,9
149,2,10
149,4,0
149,4,1
149,4,2
149,4,5
149,4,6
149,4,8
149,4,9
149,4,12
149,4,13
149,4,14
149,5,2
149,5,4
149,5,6
149,5,8
149,5,10
149,5,12
149,6,4
149,6,5
149,6,9
149,6,10
149,8,4
149,8,5
149,8,9
149,8,10
149,9,2
149,9,4
149,9,6
149,9,8
149,9,10
149,9,12
149,10,0
149,10,1
149,10,2
149,10,5
149,10,6
149,10,8
149,10,9
149,10,12
149,10,13
149,10,14
149,12,4
149,12,5
149,12,9
149,12,10
149,13,4
149,13,10
149,14,4
149,14,10
150,1,3
150,1,4
150,1,10
150,1,11
150,2,4
150,2,5
150,2,9
150,2,10
150,3,1
150,3,4
150,3,6
150,3,8
150,3,10
150,3,13
150,4,1
150,4,2
150,4,3
150,4,5
150,4,6
150,4,8
150,4,9
150,4,11
150,4,12
150,4,13
150,5,2
150,5,4
150,5,6
150,5,8
150,5,10
150,5,12
150,6,3
150,6,4
150,6,5
150,6,9
150,6,10
150,6,11
150,8,3
150,8,4
150,8,5
150,8,9
150,8,10
150,8,11
150,9,2
150,9,4
150,9,6
150,9,8
150,9,10
150,9,12
150,10,1
150,10,2
150,10,3
150,10,5
150,10,6
150,10,8
150,10,9
150,10,11
150,10,12
150,10,13
150,11,1
150,11,4
150,11,6
150,11,8
150,11,10
150,11,13
150,12,4
150,12,5
150,12,9
150,12,10
150,13,3
150,13,4
150,13,10
150,13,11
151,1,3
151,1,4
151,1,5
151,1,9
151,1,10
151,1,11
151,3,1
151,3,6
151,3,8
151,3,13
151,4,1
151,4,6
151,4,8
151,4,13
151,5,1
151,5,6
151,5,8
151,5,13
151,6,3
151,6,4
151,6,5
151,6,9
151,6,10
151,6,11
151,8,3
151,8,4
151,8,5
151,8,9
151,8,10
151,8,11
151,9,1
151,9,6
151,9,8
151,9,13
151,10,1
151,10,6
151,10,8
151,10,13
151,11,1
151,11,6
151,11,8
151,11,13
151,13,3
151,13,4
151,13,5
151,13,9
151,13,10
151,13,11
152,0,4
152,0,10
152,1,4
152,1,10
152,2,4
152,2,5
152,2,9
152,2,10
152,4,0
152,4,1
152,4,2
152,4,5
152,4,6
152,4,8
152,4,9
152,4,12
152,4,13
152,4,14
152,5,2
152,5,4
152,5,6
152,5,8
152,5,10
152,5,12
152,6,4
152,6,5
152,6,9
152,6,10
152,8,4
152,8,5
152,8,9
152,8,10
152,9,2
152,9,4
152,9,6
152,9,8
152,9,10
152,9,12
152,10,0
152,10,1
152,10,2
152,10,5
152,10,6
152,10,8
152,10,9
152,10,12
152,10,13
152,10,14
152,12,4
152,12,5
152,12,9
152,12,10
152,13,4
152,13,10
152,14,4
152,14,10
153,1,3
153,1,4
153,1,10
153,1,11
153,2,4
153,2,5
153,2,9
153,2,10
153,3,1
153,3,4
153,3,6
153,3,8
153,3,10
153,3,13
153,4,1
153,4,2
153,4,3
153,4,5
153,4,6
153,4,8
153,4,9
153,4,11
153,4,12
153,4,13
153,5,2
153,5,4
153,5,6
153,5,8
153,5,10
153,5,12
153,6,3
153,6,4
153,6,5
153,6,9
153,6,10
153,6,11
153,8,3
153,8,4
153,8,5
153,8,9
153,8,10
153,8,11
153,9,2
153,9,4
153,9,6
153,9,8
153,9,10
153,9,12
153,10,1
153,10,2
153,10,3
153,10,5
153,10,6
153,10,8
153,10,9
153,10,11
153,10,12
153,10,13
153,11,1
153,11,4
153,11,6
153,11,8
153,11,10
153,11,13
153,12,4
153,12,5
153,12,9
153,12,10
153,13,3
153,13,4
153,13,10
153,13,11
154,1,3
154,1,4
154,1,5
154,1,9
154,1,10
154,1,11
154,3,1
154,3,6
154,3,8
154,3,13
154,4,1
154,4,6
154,4,8
154,4,13
154,5,1
154,5,6
154,5,8
154,5,13
154,6,3
154,6,4
154,6,5
154,6,9
154,6,10
154,6,11
154,8,3
154,8,4
154,8,5
154,8,9
154,8,10
154,8,11
154,9,1
154,9,6
154,9,8
154,9,13
154,10,1
154,10,6
154,10,8
154,10,13
154,11,1
154,11,6
154,11,8
154,11,13
154,13,3
154,13,4
154,13,5
154,13,9
154,13,10
154,13,11
155,0,4
155,0,10
155,1,4
155,1,10
155,2,4
155,2,5
155,2,9
155,2,10
155,4,0
155,4,1
155,4,2
155,4,5
155,4,6
155,4,8
155,4,9
155,4,12
155,4,13
155,4,14
155,5,2
155,5,4
155,5,6
155,5,8
155,5,10
155,5,12
155,6,4
155,6,5
155,6,9
155,6,10
155,8,4
155,8,5
155,8,9
155,8,10
155,9,2
155,9,4
155,9,6
155,9,8
155,9,10
155,9,12
155,10,0
155,10,1
155,10,2
155,10,5
155,10,6
155,10,8
155,10,9
155,10,12
155,10,13
155,10,14
155,12,4
155,12,5
155,12,9
155,12,10
155,13,4
155,13,10
155,14,4
155,14,10
156,1,3
156,1,4
156,1,10
156,1,11
156,2,4
156,2,5
156,2,9
156,2,10
156,3,1
156,3,4
156,3,6
156,3,8
156,3,10
156,3,13
156,4,1
156,4,2
156,4,3
156,4,5
156,4,6
156,4,8
156,4,9
156,4,11
156,4,12
156,4,13
156,5,2
156,5,4
156,5,6
156,5,8
156,5,10
156,5,12
156,6,3
156,6,4
156,6,5
156,6,9
156,6,10
156,6,11
156,8,3
156,8,4
156,8,5
156,8,9
156,8,10
156,8,11
156,9,2
156,9,4
156,9,6
156,9,8
156,9,10
156,9,12
156,10,1
156,10,2
156,10,3
156,10,5
156,10,6
156,10,8
156,10,9
156,10,11
156,10,12
156,10,13
156,11,1
156,11,4
156,11,6
156,11,8
156,11,10
156,11,13
156,12,4
156,12,5
156,12,9
156,12,10
156,13,3
156,13,4
156,13,10
156,13,11
157,1,3
157,1,4
157,1,5
157,1,9
157,1,10
157,1,11
157,3,1
157,3,6
157,3,8
157,3,13
157,4,1
157,4,6
157,4,8
157,4,13
157,5,1
157,5,6
157,5,8
157,5,13
157,6,3
157,6,4
157,6,5
157,6,9
157,6,10
157,6,11
157,8,3
157,8,4
157,8,5
157,8,9
157,8,10
157,8,11
157,9,1
157,9,6
157,9,8
157,9,13
157,10,1
157,10,6
157,10,8
157,10,13
157,11,1
157,11,6
157,11,8
157,11,13
157,13,3
157,13,4
157,13,5
157,13,9
157,13,10
157,13,11
158,0,4
158,0,10
158,1,4
158,1,10
158,2,4
158,2,5
158,2,9
158,2,10
158,4,0
158,4,1
158,4,2
158,4,5
158,4,6
158,4,8
158,4,9
158,4,12
158,4,13
158,4,14
158,5,2
158,5,4
158,5,6
158,5,8
158,5,10
158,5,12
158,6,4
158,6,5
158,6,9
158,6,10
158,8,4
158,8,5
158,8,9
158,8,10
158,9,2
158,9,4
158,9,6
158,9,8
158,9,10
158,9,12
158,10,0
158,10,1
158,10,2
158,10,5
158,10,6
158,10,8
158,10,9
158,10,12
158,10,13
158,10,14
158,12,4
158,12,5
158,12,9
158,12,10
158,13,4
158,13,10
158,14,4
158,14,10
159,1,3
159,1,4
159,1,10
159,1,11
159,2,4
159,2,5
159,2,9
159,2,10
159,3,1
159,3,4
159,3,6
159,3,8
159,3,10
159,3,13
159,4,1
159,4,2
159,4,3
159,4,5
159,4,6
159,4,8
159,4,9
159,4,11
159,4,12
159,4,13
159,5,2
159,5,4
159,5,6
159,5,8
159,5,10
159,5,12
159,6,3
159,6,4
159,6,5
159,6,9
159,6,10
159,6,11
159,8,3
159,8,4
159,8,5
159,8,9
159,8,10
159,8,11
159,9,2
159,9,4
159,9,6
159,9,8
159,9,10
159,9,12
159,10,1
159,10,2
159,10,3
159,10,5
159,10,6
159,10,8
159,10,9
159,10,11
159,10,12
159,10,13
159,11,1
159,11,4
159,11,6
159,11,8
159,11,10
159,11,13
159,12,4
159,12,5
159,12,9
159,12,10
159,13,3
159,13,4
159,13,10
159,13,11
160,1,3
160,1,4
160,1,5
160,1,9
160,1,10
160,1,11
160,3,1
160,3,6
160,3,8
160,3,13
160,4,1
160,4,6
160,4,8
160,4,13
160,5,1
160,5,6
160,5,8
160,5,13
160,6,3
160,6,4
160,6,5
160,6,9
160,6,10
160,6,11
160,8,3
160,8,4
160,8,5
160,8,9
160,8,10
160,8,11
160,9,1
160,9,6
160,9,8
160,9,13
160,10,1
160,10,6
160,10,8
160,10,13
160,11,1
160,11,6
160,11,8
160,11,13
160,13,3
160,13,4
160,13,5
160,13,9
160,13,10
160,13,11
161,0,4
161,0,10
161,1,4
161,1,10
161,2,4
161,2,5
161,2,9
161,2,10
161,4,0
161,4,1
161,4,2
161,4,5
161,4,6
161,4,8
161,4,9
161,4,12
161,4,13
161,4,14
161,5,2
161,5,4
161,5,6
161,5,8
161,5,10
161,5,12
161,6,4
161,6,5
161,6,9
161,6,10
161,8,4
161,8,5
161,8,9
161,8,10
161,9,2
161,9,4
161,9,6
161,9,8
161,9,10
161,9,12
161,10,0
161,10,1
161,10,2
161,10,5
161,10,6
161,10,8
161,10,9
161,10,12
161,10,13
161,10,14
161,12,4
161,12,5
161,12,9
161,12,10
161,13,4
161,13,10
161,14,4
161,14,10
162,1,3
162,1,4
162,1,10
162,1,11
162,2,4
162,2,5
162,2,9
162,2,10
162,3,1
162,3,4
162,3,6
162,3,8
162,3,10
162,3,13
162,4,1
162,4,2
162,4,3
162,4,5
162,4,6
162,4,8
162,4,9
162,4,11
162,4,12
162,4,13
162,5,2
162,5,4
162,5,6
162,5,8
162,5,10
162,5,12
162,6,3
162,6,4
162,6,5
162,6,9
162,6,10
162,6,11
162,8,3
162,8,4
162,8,5
162,8,9
162,8,10
162,8,11
162,9,2
162,9,4
162,9,6
162,9,8
162,9,10
162,9,12
162,10,1
162,10,2
162,10,3
162,10,5
162,10,6
162,10,8
162,10,9
162,10,11
162,10,12
162,10,13
162,11,1
162,11,4
162,11,6
162,11,8
162,11,10
162,11,13
162,12,4
162,12,5
162,12,9
162,12,10
162,13,3
162,13,4
162,13,10
162,13,11
163,1,3
163,1,4
163,1,5
163,1,9
163,1,10
163,1,11
163,3,1
163,3,6
163,3,8
163,3,13
163,4,1
163,4,6
163,4,8
163,4,13
163,5,1
163,5,6
163,5,8
163,5,13
163,6,3
163,6,4
163,6,5
163,6,9
163,6,10
163,6,11
163,8,3
163,8,4
163,8,5
163,8,9
163,8,10
163,8,11
163,9,1
163,9,6
163,9,8
163,9,13
163,10,1
163,10,6
163,10,8
163,10,13
163,11,1
163,11,6
163,11,8
163,11,13
163,13,3
163,13,4
163,13,5
163,13,9
163,13,10
163,13,11
164,0,4
164,0,10
164,1,4
164,1,10
164,2,4
164,2,5
164,2,9
164,2,10
164,4,0
164,4,1
164,4,2
164,4,5
164,4,6
164,4,8
164,4,9
164,4,12
164,4,13
164,4,14
164,5,2
164,5,4
164,5,6
164,5,8
164,5,10
164,5,12
164,6,4
164,6,5
164,6,9
164,6,10
164,8,4
164,8,5
164,8,9
164,8,10
164,9,2
164,9,4
164,9,6
164,9,8
164,9,10
164,9,12
164,10,0
164,10,1
164,10,2
164,10,5
164,10,6
164,10,8
164,10,9
164,10,12
164,10,13
164,10,14
164,12,4
164,12,5
164,12,9
164,12,10
164,13,4
164,13,10
164,14,4
164,14,10
165,1,3
165,1,4
165,1,10
165,1,11
165,2,4
165,2,5
165,2,9
165,2,10
165,3,1
165,3,4
165,3,6
165,3,8
165,3,10
165,3,13
165,4,1
165,4,2
165,4,3
165,4,5
165,4,6
165,4,8
165,4,9
165,4,11
165,4,12
165,4,13
165,5,2
165,5,4
165,5,6
165,5,8
165,5,10
165,5,12
165,6,3
165,6,4
165,6,5
165,6,9
165,6,10
165,6,11
165,8,3
165,8,4
165,8,5
165,8,9
165,8,10
165,8,11
165,9,2
165,9,4
165,9,6
165,9,8
165,9,10
165,9,12
165,10,1
165,10,2
165,10,3
165,10,5
165,10,6
165,10,8
165,10,9
165,10,11
165,10,12
165,10,13
165,11,1
165,11,4
165,11,6
165,11,8
165,11,10
165,11,13
165,12,4
165,12,5
165,12,9
165,12,10
165,13,3
165,13,4
165,13,10
165,13,11
166,1,3
166,1,4
166,1,5
166,1,9
166,1,10
166,1,11
166,3,1
166,3,6
166,3,8
166,3,13
166,4,1
166,4,6
166,4,8
166,4,13
166,5,1
166,5,6
166,5,8
166,5,13
166,6,3
166,6,4
166,6,5
166,6,9
166,6,10
166,6,11
166,8,3
166,8,4
166,8,5
166,8,9
166,8,10
166,8,11
166,9,1
166,9,6
166,9,8
166,9,13
166,10,1
166,10,6
166,10,8
166,10,13
166,11,1
166,11,6
166,11,8
166,11,13
166,13,3
166,13,4
166,13,5
166,13,9
166,13,10
166,13,11
167,0,4
167,0,10
167,1,4
167,1,10
167,2,4
167,2,5
167,2,9
167,2,10
167,4,0
167,4,1
167,4,2
167,4,5
167,4,6
167,4,8
167,4,9
167,4,12
167,4,13
167,4,14
167,5,2
167,5,4
167,5,6
167,5,8
167,5,10
167,5,12
167,6,4
167,6,5
167,6,9
167,6,10
167,8,4
167,8,5
167,8,9
167,8,10
167,9,2
167,9,4
167,9,6
167,9,8
167,9,10
167,9,12
167,10,0
167,10,1
167,10,2
167,10,5
167,10,6
167,10,8
167,10,9
167,10,12
167,10,13
167,10,14
167,12,4
167,12,5
167,12,9
167,12,10
167,13,4
167,13,10
167,14,4
167,14,10
168,1,3
168,1,4
168,1,10
168,1,11
168,2,4
168,2,5
168,2,9
168,2,10
168,3,1
168,3,4
168,3,6
168,3,8
168,3,10
168,3,13
168,4,1
168,4,2
168,4,3
168,4,5
168,4,6
168,4,8
168,4,9
168,4,11
168,4,12
168,4,13
168,5,2
168,5,4
168,5,6
168,5,8
168,5,10
168,5,12
168,6,3
168,6,4
168,6,5
168,6,9
168,6,10
168,6,11
168,8,3
168,8,4
168,8,5
168,8,9
168,8,10
168,8,11
168,9,2
168,9,4
168,9,6
168,9,8
168,9,10
168,9,12
168,10,1
168,10,2
168,10,3
168,10,5
168,10,6
168,10,8
168,10,9
168,10,11
168,10,12
168,10,13
168,11,1
168,11,4
168,11,6
168,11,8
168,11,10
168,11,13
168,12,4
168,12,5
168,12,9
168,12,10
168,13,3
168,13,4
168,13,10
168,13,11
169,1,3
169,1,4
169,1,5
169,1,9
169,1,10
169,1,11
169,3,1
169,3,6
169,3,8
169,3,13
169,4,1
169,4,6
169,4,8
169,4,13
169,5,1
169,5,6
169,5,8
169,5,13
169,6,3
169,6,4
169,6,5
169,6,9
169,6,10
169,6,11
169,8,3
169,8,4
169,8,5
169,8,9
169,8,10
169,8,11
169,9,1
169,9,6
169,9,8
169,9,13
169,10,1
169,10,6
169,10,8
169,10,13
169,11,1
169,11,6
169,11,8
169,11,13
169,13,3
169,13,4
169,13,5
169,13,9
169,13,10
169,13,11
170,0,4
170,0,10
170,1,4
170,1,10
170,2,4
170,2,5
170,2,9
170,2,10
170,4,0
170,4,1
170,4,2
170,4,5
170,4,6
170,4,8
170,4,9
170,4,12
170,4,13
170,4,14
170,5,2
170,5,4
170,5,6
170,5,8
170,5,10
170,5,12
170,6,4
170,6,5
170,6,9
170,6,10
170,8,4
170,8,5
170,8,9
170,8,10
170,9,2
170,9,4
170,9,6
170,9,8
170,9,10
170,9,12
170,10,0
170,10,1
170,10,2
170,10,5
170,10,6
170,10,8
170,10,9
170,10,12
170,10,13
170,10,14
170,12,4
170,12,5
170,12,9
170,12,10
170,13,4
170,13,10
170,14,4
170,14,10
171,1,3
171,1,4
171,1,10
171,1,11
171,2,4
171,2,5
171,2,9
171,2,10
171,3,1
171,3,4
171,3,6
171,3,8
171,3,10
171,3,13
171,4,1
171,4,2
171,4,3
171,4,5
171,4,6
171,4,8
171,4,9
171,4,11
171,4,12
171,4,13
171,5,2
171,5,4
171,5,6
171,5,8
171,5,10
171,5,12
171,6,3
171,6,4
171,6,5
171,6,9
171,6,10
171,6,11
171,8,3
171,8,4
171,8,5
171,8,9
171,8,10
171,8,11
171,9,2
171,9,4
171,9,6
171,9,8
171,9,10
171,9,12
171,10,1
171,10,2
171,10,3
171,10,5
171,10,6
171,10,8
171,10,9
171,10,11
171,10,12
171,10,13
171,11,1
171,11,4
171,11,6
171,11,8
171,11,10
171,11,13
171,12,4
171,12,5
171,12,9
171,12,10
171,13,3
171,13,4
171,13,10
171,13,11
172,1,3
172,1,4
172,1,5
172,1,9
172,1,10
172,1,11
172,3,1
172,3,6
172,3,8
172,3,13
172,4,1
172,4,6
172,4,8
172,4,13
172,5,1
172,5,6
172,5,8
172,5,13
172,6,3
172,6,4
172,6,5
172,6,9
172,6,10
172,6,11
172,8,3
172,8,4
172,8,5
172,8,9
172,8,10
172,8,11
172,9,1
172,9,6
172,9,8
172,9,13
172,10,1
172,10,6
172,10,8
172,10,13
172,11,1
172,11,6
172,11,8
172,11,13
172,13,3
172,13,4
172,13,5
172,13,9
172,13,10
172,13,11
173,0,4
173,0,10
173,1,4
173,1,10
173,2,4
173,2,5
173,2,9
173,2,10
173,4,0
173,4,1
173,4,2
173,4,5
173,4,6
173,4,8
173,4,9
173,4,12
173,4,13
173,4,14
173,5,2
173,5,4
173,5,6
173,5,8
173,5,10
173,5,12
173,6,4
173,6,5
173,6,9
173,6,10
173,8,4
173,8,5
173,8,9
173,8,10
173,9,2
173,9,4
173,9,6
173,9,8
173,9,10
173,9,12
173,10,0
173,10,1
173,10,2
173,10,5
173,10,6
173,10,8
173,10,9
173,10,12
173,10,13
173,10,14
173,12,4
173,12,5
173,12,9
173,12,10
173,13,4
173,13,10
173,14,4
173,14,10
174,1,3
174,1,4
174,1,10
174,1,11
174,2,4
174,2,5
174,2,9
174,2,10
174,3,1
174,3,4
174,3,6
174,3,8
174,3,10
174,3,13
174,4,1
174,4,2
174,4,3
174,4,5
174,4,6
174,4,8
174,4,9
174,4,11
174,4,12
174,4,13
174,5,2
174,5,4
174,5,6
174,5,8
174,5,10
174,5,12
174,6,3
174,6,4
174,6,5
174,6,9
174,6,10
174,6,11
174,8,3
174,8,4
174,8,5
174,8,9
174,8,10
174,8,11
174,9,2
174,9,4
174,9,6
174,9,8
174,9,10
174,9,12
174,10,1
174,10,2
174,10,3
174,10,5
174,10,6
174,10,8
174,10,9
174,10,11
174,10,12
174,10,13
174,11,1
174,11,4
174,11,6
174,11,8
174,11,10
174,11,13
174,12,4
174,12,5
174,12,9
174,12,10
174,13,3
174,13,4
174,13,10
174,13,11
175,1,3
175,1,4
175,1,5
175,1,9
175,1,10
175,1,11
175,3,1
175,3,6
175,3,8
175,3,13
175,4,1
175,4,6
175,4,8
175,4,13
175,5,1
175,5,6
175,5,8
175,5,13
175,6,3
175,6,4
175,6,5
175,6,9
175,6,10
175,6,11
175,8,3
175,8,4
175,8,5
175,8,9
175,8,10
175,8,11
175,9,1
175,9,6
175,9,8
175,9,13
175,10,1
175,10,6
175,10,8
175,10,13
175,11,1
175,11,6
175,11,8
175,11,13
175,13,3
175,13,4
175,13,5
175,13,9
175,13,10
175,13,11
176,0,4
176,0,10
176,1,4
176,1,10
176,2,4
176,2,5
176,2,9
176,2,10
176,4,0
176,4,1
176,4,2
176,4,5
176,4,6
176,4,8
176,4,9
176,4,12
176,4,13
176,4,14
176,5,2
176,5,4
176,5,6
176,5,8
176,5,10
176,5,12
176,6,4
176,6,5
176,6,9
176,6,10
176,8,4
176,8,5
176,8,9
176,8,10
176,9,2
176,9,4
176,9,6
176,9,8
176,9,10
176,9,12
176,10,0
176,10,1
176,10,2
176,10,5
176,10,6
176,10,8
176,10,9
176,10,12
176,10,13
176,10,14
176,12,4
176,12,5
176,12,9
176,12,10
176,13,4
176,13,10
176,14,4
176,14,10
177,1,3
177,1,4
177,1,10
177,1,11
177,2,4
177,2,5
177,2,9
177,2,10
177,3,1
177,3,4
177,3,6
177,3,8
177,3,10
177,3,13
177,4,1
177,4,2
177,4,3
177,4,5
177,4,6
177,4,8
177,4,9
177,4,11
177,4,12
177,4,13
177,5,2
177,5,4
177,5,6
177,5,8
177,5,10
177,5,12
177,6,3
177,6,4
177,6,5
177,6,9
177,6,10
177,6,11
177,8,3
177,8,4
177,8,5
177,8,9
177,8,10
177,8,11
177,9,2
177,9,4
177,9,6
177,9,8
177,9,10
177,9,12
177,10,1
177,10,2
177,10,3
177,10,5
177,10,6
177,10,8
177,10,9
177,10,11
177,10,12
177,10,13
177,11,1
177,11,4
177,11,6
177,11,8
177,11,10
177,11,13
177,12,4
177,12,5
177,12,9
177,12,10
177,13,3
177,13,4
177,13,10
177,13,11
178,1,3
178,1,4
178,1,5
178,1,9
178,1,10
178,1,11
178,3,1
178,3,6
178,3,8
178,3,13
178,4,1
178,4,6
178,4,8
178,4,13
178,5,1
178,5,6
178,5,8
178,5,13
178,6,3
178,6,4
178,6,5
178,6,9
178,6,10
178,6,11
178,8,3
178,8,4
178,8,5
178,8,9
178,8,10
178,8,11
178,9,1
178,9,6
178,9,8
178,9,13
178,10,1
178,10,6
178,10,8
178,10,13
178,11,1
178,11,6
178,11,8
178,11,13
178,13,3
178,13,4
178,13,5
178,13,9
178,13,10
178,13,11
179,0,4
179,0,10
179,1,4
179,1,10
179,2,4
179,2,5
179,2,9
179,2,10
179,4,0
179,4,1
179,4,2
179,4,5
179,4,6
179,4,8
179,4,9
179,4,12
179,4,13
179,4,14
179,5,2
179,5,4
179,5,6
179,5,8
179,5,10
179,5,12
179,6,4
179,6,5
179,6,9
179,6,10
179,8,4
179,8,5
179,8,9
179,8,10
179,9,2
179,9,4
179,9,6
179,9,8
179,9,10
179,9,12
179,10,0
179,10,1
179,10,2
179,10,5
179,10,6
179,10,8
179,10,9
179,10,12
179,10,13
179,10,14
179,12,4
179,12,5
179,12,9
179,12,10
179,13,4
179,13,10
179,14,4
179,14,10
180,1,3
180,1,4
180,1,10
180,1,11
180,2,4
180,2,5
180,2,9
180,2,10
180,3,1
180,3,4
180,3,6
180,3,8
180,3,10
180,3,13
180,4,1
180,4,2
180,4,3
180,4,5
180,4,6
180,4,8
180,4,9
180,4,11
180,4,12
180,4,13
180,5,2
180,5,4
180,5,6
180,5,8
