step,i,j
633,4,8
633,4,9
633,5,1
633,5,10
633,6,1
633,6,10
633,7,2
633,7,3
633,7,4
633,7,7
633,7,8
633,7,9
633,8,4
633,8,7
633,9,5
633,9,6
633,10,5
633,10,6
634,1,5
634,1,6
634,2,4
634,2,7
634,3,4
634,3,7
634,4,2
634,4,3
634,4,4
634,4,7
634,4,8
634,4,9
634,5,1
634,5,3
634,5,8
634,5,10
634,6,1
634,6,3
634,6,8
634,6,10
634,7,2
634,7,3
634,7,4
634,7,7
634,7,8
634,7,9
634,8,4
634,8,7
634,9,4
634,9,7
634,10,5
634,10,6
635,1,5
635,1,6
635,2,4
635,2,7
635,3,4
635,3,5
635,3,6
635,3,7
635,4,2
635,4,4
635,4,7
635,4,9
635,5,1
635,5,10
635,6,1
635,6,10
635,7,2
635,7,4
635,7,7
635,7,9
635,8,4
635,8,5
635,8,6
635,8,7
635,9,4
635,9,7
635,10,5
635,10,6
636,1,5
636,1,6
636,2,4
636,2,7
636,3,4
636,3,7
636,4,3
636,4,4
636,4,7
636,4,8
636,5,1
636,5,2
636,5,9
636,5,10
636,6,1
636,6,2
636,6,9
636,6,10
636,7,3
636,7,4
636,7,7
636,7,8
636,8,4
636,8,7
636,9,4
636,9,7
636,10,5
636,10,6
637,1,5
637,1,6
637,2,4
637,2,7
637,3,4
637,3,5
637,3,6
637,3,7
637,4,2
637,4,3
637,4,4
637,4,7
637,4,8
637,4,9
637,5,1
637,5,10
637,6,1
637,6,10
637,7,2
637,7,3
637,7,4
637,7,7
637,7,8
637,7,9
637,8,4
637,8,5
637,8,6
637,8,7
637,9,4
637,9,7
637,10,5
637,10,6
638,1,5
638,1,6
638,2,4
638,2,7
638,4,2
638,4,3
638,4,4
638,4,7
638,4,8
638,4,9
638,5,1
638,5,3
638,5,8
638,5,10
638,6,1
638,6,3
638,6,8
638,6,10
638,7,2
638,7,3
638,7,4
638,7,7
638,7,8
638,7,9
638,9,4
638,9,7
638,10,5
638,10,6
639,1,5
639,1,6
639,2,5
639,2,6
639,3,4
639,3,7
639,4,2
639,4,3
639,4,4
639,4,7
639,4,8
639,4,9
639,5,1
639,5,10
639,6,1
639,6,10
639,7,2
639,7,3
639,7,4
639,7,7
639,7,8
639,7,9
639,8,4
639,8,7
639,9,5
639,9,6
639,10,5
639,10,6
640,1,5
640,1,6
640,2,4
640,2,7
640,3,4
640,3,7
640,4,2
640,4,3
640,4,4
640,4,7
640,4,8
640,4,9
640,5,1
640,5,3
640,5,8
640,5,10
640,6,1
640,6,3
640,6,8
640,6,10
640,7,2
640,7,3
640,7,4
640,7,7
640,7,8
640,7,9
640,8,4
640,8,7
640,9,4
640,9,7
640,10,5
640,10,6
641,1,5
641,1,6
641,2,4
641,2,7
641,3,4
641,3,5
641,3,6
641,3,7
641,4,2
641,4,4
641,4,7
641,4,9
641,5,1
641,5,10
641,6,1
641,6,10
641,7,2
641,7,4
641,7,7
641,7,9
641,8,4
641,8,5
641,8,6
641,8,7
641,9,4
641,9,7
641,10,5
641,10,6
642,1,5
642,1,6
642,2,4
642,2,7
642,3,4
642,3,7
642,4,3
642,4,4
642,4,7
642,4,8
642,5,1
642,5,2
642,5,9
642,5,10
642,6,1
642,6,2
642,6,9
642,6,10
642,7,3
642,7,4
642,7,7
642,7,8
642,8,4
642,8,7
642,9,4
642,9,7
642,10,5
642,10,6
643,1,5
643,1,6
643,2,4
643,2,7
643,3,4
643,3,5
643,3,6
643,3,7
643,4,2
643,4,3
643,4,4
643,4,7
643,4,8
643,4,9
643,5,1
643,5,10
643,6,1
643,6,10
643,7,2
643,7,3
643,7,4
643,7,7
643,7,8
643,7,9
643,8,4
643,8,5
643,8,6
643,8,7
643,9,4
643,9,7
643,10,5
643,10,6
644,1,5
644,1,6
644,2,4
644,2,7
644,4,2
644,4,3
644,4,4
644,4,7
644,4,8
644,4,9
644,5,1
644,5,3
644,5,8
644,5,10
644,6,1
644,6,3
644,6,8
644,6,10
644,7,2
644,7,3
644,7,4
644,7,7
644,7,8
644,7,9
644,9,4
644,9,7
644,10,5
644,10,6
645,1,5
645,1,6
645,2,5
645,2,6
645,3,4
645,3,7
645,4,2
645,4,3
645,4,4
645,4,7
645,4,8
645,4,9
645,5,1
645,5,10
645,6,1
645,6,10
645,7,2
645,7,3
645,7,4
645,7,7
645,7,8
645,7,9
645,8,4
645,8,7
645,9,5
645,9,6
645,10,5
645,10,6
646,1,5
646,1,6
646,2,4
646,2,7
646,3,4
646,3,7
646,4,2
646,4,3
646,4,4
646,4,7
646,4,8
646,4,9
646,5,1
646,5,3
646,5,8
646,5,10
646,6,1
646,6,3
646,6,8
646,6,10
646,7,2
646,7,3
646,7,4
646,7,7
646,7,8
646,7,9
646,8,4
646,8,7
646,9,4
646,9,7
646,10,5
646,10,6
647,1,5
647,1,6
647,2,4
647,2,7
647,3,4
647,3,5
647,3,6
647,3,7
647,4,2
647,4,4
647,4,7
647,4,9
647,5,1
647,5,10
647,6,1
647,6,10
647,7,2
647,7,4
647,7,7
647,7,9
647,8,4
647,8,5
647,8,6
647,8,7
647,9,4
647,9,7
647,10,5
647,10,6
648,1,5
648,1,6
648,2,4
648,2,7
648,3,4
648,3,7
648,4,3
648,4,4
648,4,7
648,4,8
648,5,1
648,5,2
648,5,9
648,5,10
648,6,1
648,6,2
648,6,9
648,6,10
648,7,3
648,7,4
648,7,7
648,7,8
648,8,4
648,8,7
648,9,4
648,9,7
648,10,5
648,10,6
649,1,5
649,1,6
649,2,4
649,2,7
649,3,4
649,3,5
649,3,6
649,3,7
649,4,2
649,4,3
649,4,4
649,4,7
649,4,8
649,4,9
649,5,1
649,5,10
649,6,1
649,6,10
649,7,2
649,7,3
649,7,4
649,7,7
649,7,8
649,7,9
649,8,4
649,8,5
649,8,6
649,8,7
649,9,4
649,9,7
649,10,5
649,10,6
650,1,5
650,1,6
650,2,4
650,2,7
650,4,2
650,4,3
650,4,4
650,4,7
650,4,8
650,4,9
650,5,1
650,5,3
650,5,8
650,5,10
650,6,1
650,6,3
650,6,8
650,6,10
650,7,2
650,7,3
650,7,4
650,7,7
650,7,8
650,7,9
650,9,4
650,9,7
650,10,5
650,10,6
651,1,5
651,1,6
651,2,5
651,2,6
651,3,4
651,3,7
651,4,2
651,4,3
651,4,4
651,4,7
651,4,8
651,4,9
651,5,1
651,5,10
651,6,1
651,6,10
651,7,2
651,7,3
651,7,4
651,7,7
651,7,8
651,7,9
651,8,4
651,8,7
651,9,5
651,9,6
651,10,5
651,10,6
652,1,5
652,1,6
652,2,4
652,2,7
652,3,4
652,3,7
652,4,2
652,4,3
652,4,4
652,4,7
652,4,8
652,4,9
652,5,1
652,5,3
652,5,8
652,5,10
652,6,1
652,6,3
652,6,8
652,6,10
652,7,2
652,7,3
652,7,4
652,7,7
652,7,8
652,7,9
652,8,4
652,8,7
652,9,4
652,9,7
652,10,5
652,10,6
653,1,5
653,1,6
653,2,4
653,2,7
653,3,4
653,3,5
653,3,6
653,3,7
653,4,2
653,4,4
653,4,7
653,4,9
653,5,1
653,5,10
653,6,1
653,6,10
653,7,2
653,7,4
653,7,7
653,7,9
653,8,4
653,8,5
653,8,6
653,8,7
653,9,4
653,9,7
653,10,5
653,10,6
654,1,5
654,1,6
654,2,4
654,2,7
654,3,4
654,3,7
654,4,3
654,4,4
654,4,7
654,4,8
654,5,1
654,5,2
654,5,9
654,5,10
654,6,1
654,6,2
654,6,9
654,6,10
654,7,3
654,7,4
654,7,7
654,7,8
654,8,4
654,8,7
654,9,4
654,9,7
654,10,5
654,10,6
655,1,5
655,1,6
655,2,4
655,2,7
655,3,4
655,3,5
655,3,6
655,3,7
655,4,2
655,4,3
655,4,4
655,4,7
655,4,8
655,4,9
655,5,1
655,5,10
655,6,1
655,6,10
655,7,2
655,7,3
655,7,4
655,7,7
655,7,8
655,7,9
655,8,4
655,8,5
655,8,6
655,8,7
655,9,4
655,9,7
655,10,5
655,10,6
656,1,5
656,1,6
656,2,4
656,2,7
656,4,2
656,4,3
656,4,4
656,4,7
656,4,8
656,4,9
656,5,1
656,5,3
656,5,8
656,5,10
656,6,1
656,6,3
656,6,8
656,6,10
656,7,2
656,7,3
656,7,4
656,7,7
656,7,8
656,7,9
656,9,4
656,9,7
656,10,5
656,10,6
657,1,5
657,1,6
657,2,5
657,2,6
657,3,4
657,3,7
657,4,2
657,4,3
657,4,4
657,4,7
657,4,8
657,4,9
657,5,1
657,5,10
657,6,1
657,6,10
657,7,2
657,7,3
657,7,4
657,7,7
657,7,8
657,7,9
657,8,4
657,8,7
657,9,5
657,9,6
657,10,5
657,10,6
658,1,5
658,1,6
658,2,4
658,2,7
658,3,4
658,3,7
658,4,2
658,4,3
658,4,4
658,4,7
658,4,8
658,4,9
658,5,1
658,5,3
658,5,8
658,5,10
658,6,1
658,6,3
658,6,8
658,6,10
658,7,2
658,7,3
658,7,4
658,7,7
658,7,8
658,7,9
658,8,4
658,8,7
658,9,4
658,9,7
658,10,5
658,10,6
659,1,5
659,1,6
659,2,4
659,2,7
659,3,4
659,3,5
659,3,6
659,3,7
659,4,2
659,4,4
659,4,7
659,4,9
659,5,1
659,5,10
659,6,1
659,6,10
659,7,2
659,7,4
659,7,7
659,7,9
659,8,4
659,8,5
659,8,6
659,8,7
659,9,4
659,9,7
659,10,5
659,10,6
660,1,5
660,1,6
660,2,4
660,2,7
660,3,4
660,3,7
660,4,3
660,4,4
660,4,7
660,4,8
660,5,1
660,5,2
660,5,9
660,5,10
660,6,1
660,6,2
660,6,9
660,6,10
660,7,3
660,7,4
660,7,7
660,7,8
660,8,4
660,8,7
660,9,4
660,9,7
660,10,5
660,10,6
661,1,5
661,1,6
661,2,4
661,2,7
661,3,4
661,3,5
661,3,6
661,3,7
661,4,2
661,4,3
661,4,4
661,4,7
661,4,8
661,4,9
661,5,1
661,5,10
661,6,1
661,6,10
661,7,2
661,7,3
661,7,4
661,7,7
661,7,8
661,7,9
661,8,4
661,8,5
661,8,6
661,8,7
661,9,4
661,9,7
661,10,5
661,10,6
662,1,5
662,1,6
662,2,4
662,2,7
662,4,2
662,4,3
662,4,4
662,4,7
662,4,8
662,4,9
662,5,1
662,5,3
662,5,8
662,5,10
662,6,1
662,6,3
662,6,8
662,6,10
662,7,2
662,7,3
662,7,4
662,7,7
662,7,8
662,7,9
662,9,4
662,9,7
662,10,5
662,10,6
663,1,5
663,1,6
663,2,5
663,2,6
663,3,4
663,3,7
663,4,2
663,4,3
663,4,4
663,4,7
663,4,8
663,4,9
663,5,1
663,5,10
663,6,1
663,6,10
663,7,2
663,7,3
663,7,4
663,7,7
663,7,8
663,7,9
663,8,4
663,8,7
663,9,5
663,9,6
663,10,5
663,10,6
664,1,5
664,1,6
664,2,4
664,2,7
664,3,4
664,3,7
664,4,2
664,4,3
664,4,4
664,4,7
664,4,8
664,4,9
664,5,1
664,5,3
664,5,8
664,5,10
664,6,1
664,6,3
664,6,8
664,6,10
664,7,2
664,7,3
664,7,4
664,7,7
664,7,8
664,7,9
664,8,4
664,8,7
664,9,4
664,9,7
664,10,5
664,10,6
665,1,5
665,1,6
665,2,4
665,2,7
665,3,4
665,3,5
665,3,6
665,3,7
665,4,2
665,4,4
665,4,7
665,4,9
665,5,1
665,5,10
665,6,1
665,6,10
665,7,2
665,7,4
665,7,7
665,7,9
665,8,4
665,8,5
665,8,6
665,8,7
665,9,4
665,9,7
665,10,5
665,10,6
666,1,5
666,1,6
666,2,4
666,2,7
666,3,4
666,3,7
666,4,3
666,4,4
666,4,7
666,4,8
666,5,1
666,5,2
666,5,9
666,5,10
666,6,1
666,6,2
666,6,9
666,6,10
666,7,3
666,7,4
666,7,7
666,7,8
666,8,4
666,8,7
666,9,4
666,9,7
666,10,5
666,10,6
667,1,5
667,1,6
667,2,4
667,2,7
667,3,4
667,3,5
667,3,6
667,3,7
667,4,2
667,4,3
667,4,4
667,4,7
667,4,8
667,4,9
667,5,1
667,5,10
667,6,1
667,6,10
667,7,2
667,7,3
667,7,4
667,7,7
667,7,8
667,7,9
667,8,4
667,8,5
667,8,6
667,8,7
667,9,4
667,9,7
667,10,5
667,10,6
668,1,5
668,1,6
668,2,4
668,2,7
668,4,2
668,4,3
668,4,4
668,4,7
668,4,8
668,4,9
668,5,1
668,5,3
668,5,8
668,5,10
668,6,1
668,6,3
668,6,8
668,6,10
668,7,2
668,7,3
668,7,4
668,7,7
668,7,8
668,7,9
668,9,4
668,9,7
668,10,5
668,10,6
669,1,5
669,1,6
669,2,5
669,2,6
669,3,4
669,3,7
669,4,2
669,4,3
669,4,4
669,4,7
669,4,8
669,4,9
669,5,1
669,5,10
669,6,1
669,6,10
669,7,2
669,7,3
669,7,4
669,7,7
669,7,8
669,7,9
669,8,4
669,8,7
669,9,5
669,9,6
669,10,5
669,10,6
670,1,5
670,1,6
670,2,4
670,2,7
670,3,4
670,3,7
670,4,2
670,4,3
670,4,4
670,4,7
670,4,8
670,4,9
670,5,1
670,5,3
670,5,8
670,5,10
670,6,1
670,6,3
670,6,8
670,6,10
670,7,2
670,7,3
670,7,4
670,7,7
670,7,8
670,7,9
670,8,4
670,8,7
670,9,4
670,9,7
670,10,5
670,10,6
671,1,5
671,1,6
671,2,4
671,2,7
671,3,4
671,3,5
671,3,6
671,3,7
671,4,2
671,4,4
671,4,7
671,4,9
671,5,1
671,5,10
671,6,1
671,6,10
671,7,2
671,7,4
671,7,7
671,7,9
671,8,4
671,8,5
671,8,6
671,8,7
671,9,4
671,9,7
671,10,5
671,10,6
672,1,5
672,1,6
672,2,4
672,2,7
672,3,4
672,3,7
672,4,3
672,4,4
672,4,7
672,4,8
672,5,1
672,5,2
672,5,9
672,5,10
672,6,1
672,6,2
672,6,9
672,6,10
672,7,3
672,7,4
672,7,7
672,7,8
672,8,4
672,8,7
672,9,4
672,9,7
672,10,5
672,10,6
673,1,5
673,1,6
673,2,4
673,2,7
673,3,4
673,3,5
673,3,6
673,3,7
673,4,2
673,4,3
673,4,4
673,4,7
673,4,8
673,4,9
673,5,1
673,5,10
673,6,1
673,6,10
673,7,2
673,7,3
673,7,4
673,7,7
673,7,8
673,7,9
673,8,4
673,8,5
673,8,6
673,8,7
673,9,4
673,9,7
673,10,5
673,10,6
674,1,5
674,1,6
674,2,4
674,2,7
674,4,2
674,4,3
674,4,4
674,4,7
674,4,8
674,4,9
674,5,1
674,5,3
674,5,8
674,5,10
674,6,1
674,6,3
674,6,8
674,6,10
674,7,2
674,7,3
674,7,4
674,7,7
674,7,8
674,7,9
674,9,4
674,9,7
674,10,5
674,10,6
675,1,5
675,1,6
675,2,5
675,2,6
675,3,4
675,3,7
675,4,2
675,4,3
675,4,4
675,4,7
675,4,8
675,4,9
675,5,1
675,5,10
675,6,1
675,6,10
675,7,2
675,7,3
675,7,4
675,7,7
675,7,8
675,7,9
675,8,4
675,8,7
675,9,5
675,9,6
675,10,5
675,10,6
676,1,5
676,1,6
676,2,4
676,2,7
676,3,4
676,3,7
676,4,2
676,4,3
676,4,4
676,4,7
676,4,8
676,4,9
676,5,1
676,5,3
676,5,8
676,5,10
676,6,1
676,6,3
676,6,8
676,6,10
676,7,2
676,7,3
676,7,4
676,7,7
676,7,8
676,7,9
676,8,4
676,8,7
676,9,4
676,9,7
676,10,5
676,10,6
677,1,5
677,1,6
677,2,4
677,2,7
677,3,4
677,3,5
677,3,6
677,3,7
677,4,2
677,4,4
677,4,7
677,4,9
677,5,1
677,5,10
677,6,1
677,6,10
677,7,2
677,7,4
677,7,7
677,7,9
677,8,4
677,8,5
677,8,6
677,8,7
677,9,4
677,9,7
677,10,5
677,10,6
678,1,5
678,1,6
678,2,4
678,2,7
678,3,4
678,3,7
678,4,3
678,4,4
678,4,7
678,4,8
678,5,1
678,5,2
678,5,9
678,5,10
678,6,1
678,6,2
678,6,9
678,6,10
678,7,3
678,7,4
678,7,7
678,7,8
678,8,4
678,8,7
678,9,4
678,9,7
678,10,5
678,10,6
679,1,5
679,1,6
679,2,4
679,2,7
679,3,4
679,3,5
679,3,6
679,3,7
679,4,2
679,4,3
679,4,4
679,4,7
679,4,8
679,4,9
679,5,1
679,5,10
679,6,1
679,6,10
679,7,2
679,7,3
679,7,4
679,7,7
679,7,8
679,7,9
679,8,4
679,8,5
679,8,6
679,8,7
679,9,4
679,9,7
679,10,5
679,10,6
680,1,5
680,1,6
680,2,4
680,2,7
680,4,2
680,4,3
680,4,4
680,4,7
680,4,8
680,4,9
680,5,1
680,5,3
680,5,8
680,5,10
680,6,1
680,6,3
680,6,8
680,6,10
680,7,2
680,7,3
680,7,4
680,7,7
680,7,8
680,7,9
680,9,4
680,9,7
680,10,5
680,10,6
681,1,5
681,1,6
681,2,5
681,2,6
681,3,4
681,3,7
681,4,2
681,4,3
681,4,4
681,4,7
681,4,8
681,4,9
681,5,1
681,5,10
681,6,1
681,6,10
681,7,2
681,7,3
681,7,4
681,7,7
681,7,8
681,7,9
681,8,4
681,8,7
681,9,5
681,9,6
681,10,5
681,10,6
682,1,5
682,1,6
682,2,4
682,2,7
682,3,4
682,3,7
682,4,2
682,4,3
682,4,4
682,4,7
682,4,8
682,4,9
682,5,1
682,5,3
682,5,8
682,5,10
682,6,1
682,6,3
682,6,8
682,6,10
682,7,2
682,7,3
682,7,4
682,7,7
682,7,8
682,7,9
682,8,4
682,8,7
682,9,4
682,9,7
682,10,5
682,10,6
683,1,5
683,1,6
683,2,4
683,2,7
683,3,4
683,3,5
683,3,6
683,3,7
683,4,2
683,4,4
683,4,7
683,4,9
683,5,1
683,5,10
683,6,1
683,6,10
683,7,2
683,7,4
683,7,7
683,7,9
683,8,4
683,8,5
683,8,6
683,8,7
683,9,4
683,9,7
683,10,5
683,10,6
684,1,5
684,1,6
684,2,4
684,2,7
684,3,4
684,3,7
684,4,3
684,4,4
684,4,7
684,4,8
684,5,1
684,5,2
684,5,9
684,5,10
684,6,1
684,6,2
684,6,9
684,6,10
684,7,3
684,7,4
684,7,7
684,7,8
684,8,4
684,8,7
684,9,4
684,9,7
684,10,5
684,10,6
685,1,5
685,1,6
685,2,4
685,2,7
685,3,4
685,3,5
685,3,6
685,3,7
685,4,2
685,4,3
685,4,4
685,4,7
685,4,8
685,4,9
685,5,1
685,5,10
685,6,1
685,6,10
685,7,2
685,7,3
685,7,4
685,7,7
685,7,8
685,7,9
685,8,4
685,8,5
685,8,6
685,8,7
685,9,4
685,9,7
685,10,5
685,10,6
686,1,5
686,1,6
686,2,4
686,2,7
686,4,2
686,4,3
686,4,4
686,4,7
686,4,8
686,4,9
686,5,1
686,5,3
686,5,8
686,5,10
686,6,1
686,6,3
686,6,8
686,6,10
686,7,2
686,7,3
686,7,4
686,7,7
686,7,8
686,7,9
686,9,4
686,9,7
686,10,5
686,10,6
687,1,5
687,1,6
687,2,5
687,2,6
687,3,4
687,3,7
687,4,2
687,4,3
687,4,4
687,4,7
687,4,8
687,4,9
687,5,1
687,5,10
687,6,1
687,6,10
687,7,2
687,7,3
687,7,4
687,7,7
687,7,8
687,7,9
687,8,4
687,8,7
687,9,5
687,9,6
687,10,5
687,10,6
688,1,5
688,1,6
688,2,4
688,2,7
688,3,4
688,3,7
688,4,2
688,4,3
688,4,4
688,4,7
688,4,8
688,4,9
688,5,1
688,5,3
688,5,8
688,5,10
688,6,1
688,6,3
688,6,8
688,6,10
688,7,2
688,7,3
688,7,4
688,7,7
688,7,8
688,7,9
688,8,4
688,8,7
688,9,4
688,9,7
688,10,5
688,10,6
689,1,5
689,1,6
689,2,4
689,2,7
689,3,4
689,3,5
689,3,6
689,3,7
689,4,2
689,4,4
689,4,7
689,4,9
689,5,1
689,5,10
689,6,1
689,6,10
689,7,2
689,7,4
689,7,7
689,7,9
689,8,4
689,8,5
689,8,6
689,8,7
689,9,4
689,9,7
689,10,5
689,10,6
690,1,5
690,1,6
690,2,4
690,2,7
690,3,4
690,3,7
690,4,3
690,4,4
690,4,7
690,4,8
690,5,1
690,5,2
690,5,9
690,5,10
690,6,1
690,6,2
690,6,9
690,6,10
690,7,3
690,7,4
690,7,7
690,7,8
690,8,4
690,8,7
690,9,4
690,9,7
690,10,5
690,10,6
691,1,5
691,1,6
691,2,4
691,2,7
691,3,4
691,3,5
691,3,6
691,3,7
691,4,2
691,4,3
691,4,4
691,4,7
691,4,8
691,4,9
691,5,1
691,5,10
691,6,1
691,6,10
691,7,2
691,7,3
691,7,4
691,7,7
691,7,8
691,7,9
691,8,4
691,8,5
691,8,6
691,8,7
691,9,4
691,9,7
691,10,5
691,10,6
692,1,5
692,1,6
692,2,4
692,2,7
692,4,2
692,4,3
692,4,4
692,4,7
692,4,8
692,4,9
692,5,1
692,5,3
692,5,8
692,5,10
692,6,1
692,6,3
692,6,8
692,6,10
692,7,2
692,7,3
692,7,4
692,7,7
692,7,8
692,7,9
692,9,4
692,9,7
692,10,5
692,10,6
693,1,5
693,1,6
693,2,5
693,2,6
693,3,4
693,3,7
693,4,2
693,4,3
693,4,4
693,4,7
693,4,8
693,4,9
693,5,1
693,5,10
693,6,1
693,6,10
693,7,2
693,7,3
693,7,4
693,7,7
693,7,8
693,7,9
693,8,4
693,8,7
693,9,5
693,9,6
693,10,5
693,10,6
694,1,5
694,1,6
694,2,4
694,2,7
694,3,4
694,3,7
694,4,2
694,4,3
694,4,4
694,4,7
694,4,8
694,4,9
694,5,1
694,5,3
694,5,8
694,5,10
694,6,1
694,6,3
694,6,8
694,6,10
694,7,2
694,7,3
694,7,4
694,7,7
694,7,8
694,7,9
694,8,4
694,8,7
694,9,4
694,9,7
694,10,5
694,10,6
695,1,5
695,1,6
695,2,4
695,2,7
695,3,4
695,3,5
695,3,6
695,3,7
695,4,2
695,4,4
695,4,7
695,4,9
695,5,1
695,5,10
695,6,1
695,6,10
695,7,2
695,7,4
695,7,7
695,7,9
695,8,4
695,8,5
695,8,6
695,8,7
695,9,4
695,9,7
695,10,5
695,10,6
696,1,5
696,1,6
696,2,4
696,2,7
696,3,4
696,3,7
696,4,3
696,4,4
696,4,7
696,4,8
696,5,1
696,5,2
696,5,9
696,5,10
696,6,1
696,6,2
696,6,9
696,6,10
696,7,3
696,7,4
696,7,7
696,7,8
696,8,4
696,8,7
696,9,4
696,9,7
696,10,5
696,10,6
697,1,5
697,1,6
697,2,4
697,2,7
697,3,4
697,3,5
697,3,6
697,3,7
697,4,2
697,4,3
697,4,4
697,4,7
697,4,8
697,4,9
697,5,1
697,5,10
697,6,1
697,6,10
697,7,2
697,7,3
697,7,4
697,7,7
697,7,8
697,7,9
697,8,4
697,8,5
697,8,6
697,8,7
697,9,4
697,9,7
697,10,5
697,10,6
698,1,5
698,1,6
698,2,4
698,2,7
698,4,2
698,4,3
698,4,4
698,4,7
698,4,8
698,4,9
698,5,1
698,5,3
698,5,8
698,5,10
698,6,1
698,6,3
698,6,8
698,6,10
698,7,2
698,7,3
698,7,4
698,7,7
698,7,8
698,7,9
698,9,4
698,9,7
698,10,5
698,10,6
699,1,5
699,1,6
699,2,5
699,2,6
699,3,4
699,3,7
699,4,2
699,4,3
699,4,4
699,4,7
699,4,8
699,4,9
699,5,1
699,5,10
699,6,1
699,6,10
699,7,2
699,7,3
699,7,4
699,7,7
699,7,8
699,7,9
699,8,4
699,8,7
699,9,5
699,9,6
699,10,5
699,10,6
700,1,5
700,1,6
700,2,4
700,2,7
700,3,4
700,3,7
700,4,2
700,4,3
700,4,4
700,4,7
700,4,8
700,4,9
700,5,1
700,5,3
700,5,8
700,5,10
700,6,1
700,6,3
700,6,8
700,6,10
700,7,2
700,7,3
700,7,4
700,7,7
700,7,8
700,7,9
700,8,4
700,8,7
700,9,4
700,9,7
700,10,5
700,10,6
701,1,5
701,1,6
701,2,4
701,2,7
701,3,4
701,3,5
701,3,6
701,3,7
701,4,2
701,4,4
701,4,7
701,4,9
701,5,1
701,5,10
701,6,1
701,6,10
701,7,2
701,7,4
701,7,7
701,7,9
701,8,4
701,8,5
701,8,6
701,8,7
701,9,4
701,9,7
701,10,5
701,10,6
702,1,5
702,1,6
702,2,4
702,2,7
702,3,4
702,3,7
702,4,3
702,4,4
702,4,7
702,4,8
702,5,1
702,5,2
702,5,9
702,5,10
702,6,1
702,6,2
702,6,9
702,6,10
702,7,3
702,7,4
702,7,7
702,7,8
702,8,4
702,8,7
702,9,4
702,9,7
702,10,5
702,10,6
703,1,5
703,1,6
703,2,4
703,2,7
703,3,4
703,3,5
703,3,6
703,3,7
703,4,2
703,4,3
703,4,4
703,4,7
703,4,8
703,4,9
703,5,1
703,5,10
703,6,1
703,6,10
703,7,2
703,7,3
703,7,4
703,7,7
703,7,8
703,7,9
703,8,4
703,8,5
703,8,6
703,8,7
703,9,4
703,9,7
703,10,5
703,10,6
704,1,5
704,1,6
704,2,4
704,2,7
704,4,2
704,4,3
704,4,4
704,4,7
704,4,8
704,4,9
704,5,1
704,5,3
704,5,8
704,5,10
704,6,1
704,6,3
704,6,8
704,6,10
704,7,2
704,7,3
704,7,4
704,7,7
704,7,8
704,7,9
704,9,4
704,9,7
704,10,5
704,10,6
705,1,5
705,1,6
705,2,5
705,2,6
705,3,4
705,3,7
705,4,2
705,4,3
705,4,4
705,4,7
705,4,8
705,4,9
705,5,1
705,5,10
705,6,1
705,6,10
705,7,2
705,7,3
705,7,4
705,7,7
705,7,8
705,7,9
705,8,4
705,8,7
705,9,5
705,9,6
705,10,5
705,10,6
706,1,5
706,1,6
706,2,4
706,2,7
706,3,4
706,3,7
706,4,2
706,4,3
706,4,4
706,4,7
706,4,8
706,4,9
706,5,1
706,5,3
706,5,8
706,5,10
706,6,1
706,6,3
706,6,8
706,6,10
706,7,2
706,7,3
706,7,4
706,7,7
706,7,8
706,7,9
706,8,4
706,8,7
706,9,4
706,9,7
706,10,5
706,10,6
707,1,5
707,1,6
707,2,4
707,2,7
707,3,4
707,3,5
707,3,6
707,3,7
707,4,2
707,4,4
707,4,7
707,4,9
707,5,1
707,5,10
707,6,1
707,6,10
707,7,2
707,7,4
707,7,7
707,7,9
707,8,4
707,8,5
707,8,6
707,8,7
707,9,4
707,9,7
707,10,5
707,10,6
708,1,5
708,1,6
708,2,4
708,2,7
708,3,4
708,3,7
708,4,3
708,4,4
708,4,7
708,4,8
708,5,1
708,5,2
708,5,9
708,5,10
708,6,1
708,6,2
708,6,9
708,6,10
708,7,3
708,7,4
708,7,7
708,7,8
708,8,4
708,8,7
708,9,4
708,9,7
708,10,5
708,10,6
709,1,5
709,1,6
709,2,4
709,2,7
709,3,4
709,3,5
709,3,6
709,3,7
709,4,2
709,4,3
709,4,4
709,4,7
709,4,8
709,4,9
709,5,1
709,5,10
709,6,1
709,6,10
709,7,2
709,7,3
709,7,4
709,7,7
709,7,8
709,7,9
709,8,4
709,8,5
709,8,6
709,8,7
709,9,4
709,9,7
709,10,5
709,10,6
710,1,5
710,1,6
710,2,4
710,2,7
710,4,2
710,4,3
710,4,4
710,4,7
710,4,8
710,4,9
710,5,1
710,5,3
710,5,8
710,5,10
710,6,1
710,6,3
710,6,8
710,6,10
710,7,2
710,7,3
710,7,4
710,7,7
710,7,8
710,7,9
710,9,4
710,9,7
710,10,5
710,10,6
711,1,5
711,1,6
711,2,5
711,2,6
711,3,4
711,3,7
711,4,2
711,4,3
711,4,4
711,4,7
711,4,8
711,4,9
711,5,1
711,5,10
711,6,1
711,6,10
711,7,2
711,7,3
711,7,4
711,7,7
711,7,8
711,7,9
711,8,4
711,8,7
711,9,5
711,9,6
711,10,5
711,10,6
712,1,5
712,1,6
712,2,4
712,2,7
712,3,4
712,3,7
712,4,2
712,4,3
712,4,4
712,4,7
712,4,8
712,4,9
712,5,1
712,5,3
712,5,8
712,5,10
712,6,1
712,6,3
712,6,8
712,6,10
712,7,2
712,7,3
712,7,4
712,7,7
712,7,8
712,7,9
